year,state,county,county_code,candidate,party
2012,Texas,Donley,48129,Mitt Romney,republican
2012,Texas,Dimmit,48127,Barack Obama,democrat
2012,Texas,Dickens,48125,Mitt Romney,republican
2012,Texas,Dewitt,48123,Mitt Romney,republican
2012,Texas,Denton,48121,Mitt Romney,republican
2012,Texas,Delta,48119,Mitt Romney,republican
2012,Texas,Deaf Smith,48117,Mitt Romney,republican
2012,Texas,Dawson,48115,Mitt Romney,republican
2012,Texas,Dallas,48113,Barack Obama,democrat
2012,Texas,Dallam,48111,Mitt Romney,republican
2012,Texas,Culberson,48109,Barack Obama,democrat
2012,Texas,Crosby,48107,Mitt Romney,republican
2012,Texas,Crockett,48105,Mitt Romney,republican
2012,Texas,Crane,48103,Mitt Romney,republican
2012,Texas,Cottle,48101,Mitt Romney,republican
2012,Texas,Coryell,48099,Mitt Romney,republican
2012,Texas,Cooke,48097,Mitt Romney,republican
2012,Texas,Concho,48095,Mitt Romney,republican
2012,Texas,Comanche,48093,Mitt Romney,republican
2012,Texas,Comal,48091,Mitt Romney,republican
2012,Texas,Colorado,48089,Mitt Romney,republican
2012,Texas,Collingsworth,48087,Mitt Romney,republican
2012,Texas,Collin,48085,Mitt Romney,republican
2012,Texas,Coleman,48083,Mitt Romney,republican
2012,Texas,Coke,48081,Mitt Romney,republican
2012,Texas,Cochran,48079,Mitt Romney,republican
2012,Texas,Clay,48077,Mitt Romney,republican
2012,Texas,Childress,48075,Mitt Romney,republican
2012,Texas,Cherokee,48073,Mitt Romney,republican
2012,Texas,Chambers,48071,Mitt Romney,republican
2012,Texas,Castro,48069,Mitt Romney,republican
2012,Texas,Cass,48067,Mitt Romney,republican
2012,Texas,Carson,48065,Mitt Romney,republican
2012,Texas,Camp,48063,Mitt Romney,republican
2012,Texas,Cameron,48061,Barack Obama,democrat
2012,Texas,Callahan,48059,Mitt Romney,republican
2012,Texas,Calhoun,48057,Mitt Romney,republican
2012,Texas,Caldwell,48055,Mitt Romney,republican
2012,Texas,Burnet,48053,Mitt Romney,republican
2012,Texas,Burleson,48051,Mitt Romney,republican
2012,Texas,Brown,48049,Mitt Romney,republican
2012,Texas,Brooks,48047,Barack Obama,democrat
2012,Texas,Briscoe,48045,Mitt Romney,republican
2012,Texas,Brewster,48043,Mitt Romney,republican
2012,Texas,Brazos,48041,Mitt Romney,republican
2012,Texas,Brazoria,48039,Mitt Romney,republican
2012,Texas,Bowie,48037,Mitt Romney,republican
2012,Texas,Bosque,48035,Mitt Romney,republican
2012,Texas,Borden,48033,Mitt Romney,republican
2012,Texas,Blanco,48031,Mitt Romney,republican
2012,Texas,Bexar,48029,Barack Obama,democrat
2012,Texas,Bell,48027,Mitt Romney,republican
2012,Texas,Bee,48025,Mitt Romney,republican
2012,Texas,Baylor,48023,Mitt Romney,republican
2012,Texas,Bastrop,48021,Mitt Romney,republican
2012,Texas,Bandera,48019,Mitt Romney,republican
2012,Texas,Bailey,48017,Mitt Romney,republican
2012,Texas,Austin,48015,Mitt Romney,republican
2012,Texas,Atascosa,48013,Mitt Romney,republican
2012,Texas,Armstrong,48011,Mitt Romney,republican
2012,Texas,Archer,48009,Mitt Romney,republican
2012,Texas,Aransas,48007,Mitt Romney,republican
2012,Texas,Angelina,48005,Mitt Romney,republican
2012,Texas,Andrews,48003,Mitt Romney,republican
2012,Texas,Anderson,48001,Mitt Romney,republican
2012,Tennessee,Wilson,47189,Mitt Romney,republican
2012,Tennessee,Williamson,47187,Mitt Romney,republican
2012,Tennessee,White,47185,Mitt Romney,republican
2012,Tennessee,Weakley,47183,Mitt Romney,republican
2012,Tennessee,Wayne,47181,Mitt Romney,republican
2012,Tennessee,Washington,47179,Mitt Romney,republican
2012,Tennessee,Warren,47177,Mitt Romney,republican
2012,Tennessee,Van Buren,47175,Mitt Romney,republican
2012,Tennessee,Union,47173,Mitt Romney,republican
2012,Tennessee,Unicoi,47171,Mitt Romney,republican
2012,Tennessee,Trousdale,47169,Mitt Romney,republican
2012,Tennessee,Tipton,47167,Mitt Romney,republican
2012,Tennessee,Sumner,47165,Mitt Romney,republican
2012,Tennessee,Sullivan,47163,Mitt Romney,republican
2012,Tennessee,Stewart,47161,Mitt Romney,republican
2012,Tennessee,Smith,47159,Mitt Romney,republican
2012,Tennessee,Shelby,47157,Barack Obama,democrat
2012,Tennessee,Sevier,47155,Mitt Romney,republican
2012,Tennessee,Sequatchie,47153,Mitt Romney,republican
2012,Tennessee,Scott,47151,Mitt Romney,republican
2012,Tennessee,Rutherford,47149,Mitt Romney,republican
2012,Tennessee,Robertson,47147,Mitt Romney,republican
2012,Tennessee,Roane,47145,Mitt Romney,republican
2012,Tennessee,Rhea,47143,Mitt Romney,republican
2012,Tennessee,Putnam,47141,Mitt Romney,republican
2012,Tennessee,Polk,47139,Mitt Romney,republican
2012,Tennessee,Pickett,47137,Mitt Romney,republican
2012,Tennessee,Perry,47135,Mitt Romney,republican
2012,Tennessee,Overton,47133,Mitt Romney,republican
2012,Tennessee,Obion,47131,Mitt Romney,republican
2012,Tennessee,Morgan,47129,Mitt Romney,republican
2012,Tennessee,Moore,47127,Mitt Romney,republican
2012,Tennessee,Montgomery,47125,Mitt Romney,republican
2012,Tennessee,Monroe,47123,Mitt Romney,republican
2012,Tennessee,Meigs,47121,Mitt Romney,republican
2012,Tennessee,Maury,47119,Mitt Romney,republican
2012,Tennessee,Marshall,47117,Mitt Romney,republican
2012,Tennessee,Marion,47115,Mitt Romney,republican
2012,Tennessee,Madison,47113,Mitt Romney,republican
2012,Tennessee,Macon,47111,Mitt Romney,republican
2012,Tennessee,McNairy,47109,Mitt Romney,republican
2012,Tennessee,McMinn,47107,Mitt Romney,republican
2012,Tennessee,Loudon,47105,Mitt Romney,republican
2012,Tennessee,Lincoln,47103,Mitt Romney,republican
2012,Tennessee,Lewis,47101,Mitt Romney,republican
2012,Tennessee,Lawrence,47099,Mitt Romney,republican
2012,Tennessee,Lauderdale,47097,Mitt Romney,republican
2012,Tennessee,Lake,47095,Mitt Romney,republican
2012,Tennessee,Knox,47093,Mitt Romney,republican
2012,Tennessee,Johnson,47091,Mitt Romney,republican
2012,Tennessee,Jefferson,47089,Mitt Romney,republican
2012,Tennessee,Jackson,47087,Mitt Romney,republican
2012,Tennessee,Humphreys,47085,Mitt Romney,republican
2012,Tennessee,Houston,47083,Mitt Romney,republican
2012,Tennessee,Hickman,47081,Mitt Romney,republican
2012,Tennessee,Henry,47079,Mitt Romney,republican
2012,Tennessee,Henderson,47077,Mitt Romney,republican
2012,Tennessee,Haywood,47075,Barack Obama,democrat
2012,Tennessee,Hawkins,47073,Mitt Romney,republican
2012,Tennessee,Hardin,47071,Mitt Romney,republican
2012,Tennessee,Hardeman,47069,Barack Obama,democrat
2012,Tennessee,Hancock,47067,Mitt Romney,republican
2012,Tennessee,Hamilton,47065,Mitt Romney,republican
2012,Tennessee,Hamblen,47063,Mitt Romney,republican
2012,Tennessee,Grundy,47061,Mitt Romney,republican
2012,Tennessee,Greene,47059,Mitt Romney,republican
2012,Tennessee,Grainger,47057,Mitt Romney,republican
2012,Tennessee,Giles,47055,Mitt Romney,republican
2012,Tennessee,Gibson,47053,Mitt Romney,republican
2012,Tennessee,Franklin,47051,Mitt Romney,republican
2012,Tennessee,Fentress,47049,Mitt Romney,republican
2012,Tennessee,Fayette,47047,Mitt Romney,republican
2012,Tennessee,Dyer,47045,Mitt Romney,republican
2012,Tennessee,Dickson,47043,Mitt Romney,republican
2012,Tennessee,DeKalb,47041,Mitt Romney,republican
2012,Tennessee,Decatur,47039,Mitt Romney,republican
2012,Tennessee,Davidson,47037,Barack Obama,democrat
2012,Tennessee,Cumberland,47035,Mitt Romney,republican
2012,Tennessee,Crockett,47033,Mitt Romney,republican
2012,Tennessee,Coffee,47031,Mitt Romney,republican
2012,Tennessee,Cocke,47029,Mitt Romney,republican
2012,Tennessee,Clay,47027,Mitt Romney,republican
2012,Tennessee,Claiborne,47025,Mitt Romney,republican
2012,Tennessee,Chester,47023,Mitt Romney,republican
2012,Tennessee,Cheatham,47021,Mitt Romney,republican
2012,Tennessee,Carter,47019,Mitt Romney,republican
2012,Tennessee,Carroll,47017,Mitt Romney,republican
2012,Tennessee,Cannon,47015,Mitt Romney,republican
2012,Tennessee,Campbell,47013,Mitt Romney,republican
2012,Tennessee,Bradley,47011,Mitt Romney,republican
2012,Tennessee,Blount,47009,Mitt Romney,republican
2012,Tennessee,Bledsoe,47007,Mitt Romney,republican
2012,Tennessee,Benton,47005,Mitt Romney,republican
2012,Tennessee,Bedford,47003,Mitt Romney,republican
2012,Tennessee,Anderson,47001,Mitt Romney,republican
2012,South Dakota,Ziebach,46137,Barack Obama,democrat
2012,South Dakota,Yankton,46135,Mitt Romney,republican
2012,South Dakota,Walworth,46129,Mitt Romney,republican
2012,South Dakota,Union,46127,Mitt Romney,republican
2012,South Dakota,Turner,46125,Mitt Romney,republican
2012,South Dakota,Tripp,46123,Mitt Romney,republican
2012,South Dakota,Todd,46121,Barack Obama,democrat
2012,South Dakota,Sully,46119,Mitt Romney,republican
2012,South Dakota,Stanley,46117,Mitt Romney,republican
2012,South Dakota,Spink,46115,Mitt Romney,republican
2012,South Dakota,Oglala Lakota,46113,Barack Obama,democrat
2012,South Dakota,Sanborn,46111,Mitt Romney,republican
2012,South Dakota,Roberts,46109,Barack Obama,democrat
2012,South Dakota,Potter,46107,Mitt Romney,republican
2012,South Dakota,Perkins,46105,Mitt Romney,republican
2012,South Dakota,Pennington,46103,Mitt Romney,republican
2012,South Dakota,Moody,46101,Mitt Romney,republican
2012,South Dakota,Minnehaha,46099,Mitt Romney,republican
2012,South Dakota,Miner,46097,Mitt Romney,republican
2012,South Dakota,Mellette,46095,Mitt Romney,republican
2012,South Dakota,Meade,46093,Mitt Romney,republican
2012,South Dakota,Marshall,46091,Barack Obama,democrat
2012,South Dakota,McPherson,46089,Mitt Romney,republican
2012,South Dakota,McCook,46087,Mitt Romney,republican
2012,South Dakota,Lyman,46085,Mitt Romney,republican
2012,South Dakota,Lincoln,46083,Mitt Romney,republican
2012,South Dakota,Lawrence,46081,Mitt Romney,republican
2012,South Dakota,Lake,46079,Mitt Romney,republican
2012,South Dakota,Kingsbury,46077,Mitt Romney,republican
2012,South Dakota,Jones,46075,Mitt Romney,republican
2012,South Dakota,Jerauld,46073,Mitt Romney,republican
2012,South Dakota,Jackson,46071,Mitt Romney,republican
2012,South Dakota,Hyde,46069,Mitt Romney,republican
2012,South Dakota,Hutchinson,46067,Mitt Romney,republican
2012,South Dakota,Hughes,46065,Mitt Romney,republican
2012,South Dakota,Harding,46063,Mitt Romney,republican
2012,South Dakota,Hanson,46061,Mitt Romney,republican
2012,South Dakota,Hand,46059,Mitt Romney,republican
2012,South Dakota,Hamlin,46057,Mitt Romney,republican
2012,South Dakota,Haakon,46055,Mitt Romney,republican
2012,South Dakota,Gregory,46053,Mitt Romney,republican
2012,South Dakota,Grant,46051,Mitt Romney,republican
2012,South Dakota,Faulk,46049,Mitt Romney,republican
2012,South Dakota,Fall River,46047,Mitt Romney,republican
2012,South Dakota,Edmunds,46045,Mitt Romney,republican
2012,South Dakota,Douglas,46043,Mitt Romney,republican
2012,South Dakota,Dewey,46041,Barack Obama,democrat
2012,South Dakota,Deuel,46039,Mitt Romney,republican
2012,South Dakota,Day,46037,Barack Obama,democrat
2012,South Dakota,Davison,46035,Mitt Romney,republican
2012,South Dakota,Custer,46033,Mitt Romney,republican
2012,South Dakota,Corson,46031,Barack Obama,democrat
2012,South Dakota,Codington,46029,Mitt Romney,republican
2012,South Dakota,Clay,46027,Barack Obama,democrat
2012,South Dakota,Clark,46025,Mitt Romney,republican
2012,South Dakota,Charles Mix,46023,Mitt Romney,republican
2012,South Dakota,Campbell,46021,Mitt Romney,republican
2012,South Dakota,Butte,46019,Mitt Romney,republican
2012,South Dakota,Buffalo,46017,Barack Obama,democrat
2012,South Dakota,Brule,46015,Mitt Romney,republican
2012,South Dakota,Brown,46013,Mitt Romney,republican
2012,South Dakota,Brookings,46011,Mitt Romney,republican
2012,South Dakota,Bon Homme,46009,Mitt Romney,republican
2012,South Dakota,Bennett,46007,Mitt Romney,republican
2012,South Dakota,Beadle,46005,Mitt Romney,republican
2012,South Dakota,Aurora,46003,Mitt Romney,republican
2012,South Carolina,York,45091,Mitt Romney,republican
2012,South Carolina,Williamsburg,45089,Barack Obama,democrat
2012,South Carolina,Union,45087,Mitt Romney,republican
2012,South Carolina,Sumter,45085,Barack Obama,democrat
2012,South Carolina,Spartanburg,45083,Mitt Romney,republican
2012,South Carolina,Saluda,45081,Mitt Romney,republican
2012,South Carolina,Richland,45079,Barack Obama,democrat
2012,South Carolina,Pickens,45077,Mitt Romney,republican
2012,South Carolina,Orangeburg,45075,Barack Obama,democrat
2012,South Carolina,Oconee,45073,Mitt Romney,republican
2012,South Carolina,Newberry,45071,Mitt Romney,republican
2012,South Carolina,Marlboro,45069,Barack Obama,democrat
2012,South Carolina,Marion,45067,Barack Obama,democrat
2012,South Carolina,McCormick,45065,Barack Obama,democrat
2012,South Carolina,Lexington,45063,Mitt Romney,republican
2012,South Carolina,Lee,45061,Barack Obama,democrat
2012,South Carolina,Laurens,45059,Mitt Romney,republican
2012,South Carolina,Lancaster,45057,Mitt Romney,republican
2012,South Carolina,Kershaw,45055,Mitt Romney,republican
2012,South Carolina,Jasper,45053,Barack Obama,democrat
2012,South Carolina,Horry,45051,Mitt Romney,republican
2012,South Carolina,Hampton,45049,Barack Obama,democrat
2012,South Carolina,Greenwood,45047,Mitt Romney,republican
2012,South Carolina,Greenville,45045,Mitt Romney,republican
2012,South Carolina,Georgetown,45043,Mitt Romney,republican
2012,South Carolina,Florence,45041,Mitt Romney,republican
2012,South Carolina,Fairfield,45039,Barack Obama,democrat
2012,South Carolina,Edgefield,45037,Mitt Romney,republican
2012,South Carolina,Dorchester,45035,Mitt Romney,republican
2012,South Carolina,Dillon,45033,Barack Obama,democrat
2012,South Carolina,Darlington,45031,Barack Obama,democrat
2012,South Carolina,Colleton,45029,Barack Obama,democrat
2012,South Carolina,Clarendon,45027,Barack Obama,democrat
2012,South Carolina,Chesterfield,45025,Mitt Romney,republican
2012,South Carolina,Chester,45023,Barack Obama,democrat
2012,South Carolina,Cherokee,45021,Mitt Romney,republican
2012,South Carolina,Charleston,45019,Barack Obama,democrat
2012,South Carolina,Calhoun,45017,Barack Obama,democrat
2012,South Carolina,Berkeley,45015,Mitt Romney,republican
2012,South Carolina,Beaufort,45013,Mitt Romney,republican
2012,South Carolina,Barnwell,45011,Barack Obama,democrat
2012,South Carolina,Bamberg,45009,Barack Obama,democrat
2012,South Carolina,Anderson,45007,Mitt Romney,republican
2012,South Carolina,Allendale,45005,Barack Obama,democrat
2012,South Carolina,Aiken,45003,Mitt Romney,republican
2012,South Carolina,Abbeville,45001,Mitt Romney,republican
2012,Rhode Island,Washington,44009,Barack Obama,democrat
2012,Rhode Island,Providence,44007,Barack Obama,democrat
2012,Rhode Island,Newport,44005,Barack Obama,democrat
2012,Rhode Island,Kent,44003,Barack Obama,democrat
2012,Rhode Island,Bristol,44001,Barack Obama,democrat
2012,Pennsylvania,York,42133,Mitt Romney,republican
2012,Pennsylvania,Wyoming,42131,Mitt Romney,republican
2012,Pennsylvania,Westmoreland,42129,Mitt Romney,republican
2012,Pennsylvania,Wayne,42127,Mitt Romney,republican
2012,Pennsylvania,Washington,42125,Mitt Romney,republican
2012,Pennsylvania,Warren,42123,Mitt Romney,republican
2012,Pennsylvania,Venango,42121,Mitt Romney,republican
2012,Pennsylvania,Union,42119,Mitt Romney,republican
2012,Pennsylvania,Tioga,42117,Mitt Romney,republican
2012,Pennsylvania,Susquehanna,42115,Mitt Romney,republican
2012,Pennsylvania,Sullivan,42113,Mitt Romney,republican
2012,Pennsylvania,Somerset,42111,Mitt Romney,republican
2012,Pennsylvania,Snyder,42109,Mitt Romney,republican
2012,Pennsylvania,Schuylkill,42107,Mitt Romney,republican
2012,Pennsylvania,Potter,42105,Mitt Romney,republican
2012,Pennsylvania,Pike,42103,Mitt Romney,republican
2012,Pennsylvania,Philadelphia,42101,Barack Obama,democrat
2012,Pennsylvania,Perry,42099,Mitt Romney,republican
2012,Pennsylvania,Northumberland,42097,Mitt Romney,republican
2012,Pennsylvania,Northampton,42095,Barack Obama,democrat
2012,Pennsylvania,Montour,42093,Mitt Romney,republican
2012,Pennsylvania,Montgomery,42091,Barack Obama,democrat
2012,Pennsylvania,Monroe,42089,Barack Obama,democrat
2012,Pennsylvania,Mifflin,42087,Mitt Romney,republican
2012,Pennsylvania,Mercer,42085,Mitt Romney,republican
2012,Pennsylvania,McKean,42083,Mitt Romney,republican
2012,Pennsylvania,Lycoming,42081,Mitt Romney,republican
2012,Pennsylvania,Luzerne,42079,Barack Obama,democrat
2012,Pennsylvania,Lehigh,42077,Barack Obama,democrat
2012,Pennsylvania,Lebanon,42075,Mitt Romney,republican
2012,Pennsylvania,Lawrence,42073,Mitt Romney,republican
2012,Pennsylvania,Lancaster,42071,Mitt Romney,republican
2012,Pennsylvania,Lackawanna,42069,Barack Obama,democrat
2012,Pennsylvania,Juniata,42067,Mitt Romney,republican
2012,Pennsylvania,Jefferson,42065,Mitt Romney,republican
2012,Pennsylvania,Indiana,42063,Mitt Romney,republican
2012,Pennsylvania,Huntingdon,42061,Mitt Romney,republican
2012,Pennsylvania,Greene,42059,Mitt Romney,republican
2012,Pennsylvania,Fulton,42057,Mitt Romney,republican
2012,Pennsylvania,Franklin,42055,Mitt Romney,republican
2012,Pennsylvania,Forest,42053,Mitt Romney,republican
2012,Pennsylvania,Fayette,42051,Mitt Romney,republican
2012,Pennsylvania,Erie,42049,Barack Obama,democrat
2012,Pennsylvania,Elk,42047,Mitt Romney,republican
2012,Pennsylvania,Delaware,42045,Barack Obama,democrat
2012,Pennsylvania,Dauphin,42043,Barack Obama,democrat
2012,Pennsylvania,Cumberland,42041,Mitt Romney,republican
2012,Pennsylvania,Crawford,42039,Mitt Romney,republican
2012,Pennsylvania,Columbia,42037,Mitt Romney,republican
2012,Pennsylvania,Clinton,42035,Mitt Romney,republican
2012,Pennsylvania,Clearfield,42033,Mitt Romney,republican
2012,Pennsylvania,Clarion,42031,Mitt Romney,republican
2012,Pennsylvania,Chester,42029,Mitt Romney,republican
2012,Pennsylvania,Centre,42027,Barack Obama,democrat
2012,Pennsylvania,Carbon,42025,Mitt Romney,republican
2012,Pennsylvania,Cameron,42023,Mitt Romney,republican
2012,Pennsylvania,Cambria,42021,Mitt Romney,republican
2012,Pennsylvania,Butler,42019,Mitt Romney,republican
2012,Pennsylvania,Bucks,42017,Barack Obama,democrat
2012,Pennsylvania,Bradford,42015,Mitt Romney,republican
2012,Pennsylvania,Blair,42013,Mitt Romney,republican
2012,Pennsylvania,Berks,42011,Mitt Romney,republican
2012,Pennsylvania,Bedford,42009,Mitt Romney,republican
2012,Pennsylvania,Beaver,42007,Mitt Romney,republican
2012,Pennsylvania,Armstrong,42005,Mitt Romney,republican
2012,Pennsylvania,Allegheny,42003,Barack Obama,democrat
2012,Pennsylvania,Adams,42001,Mitt Romney,republican
2012,Oregon,Yamhill,41071,Mitt Romney,republican
2012,Oregon,Wheeler,41069,Mitt Romney,republican
2012,Oregon,Washington,41067,Barack Obama,democrat
2012,Oregon,Wasco,41065,Mitt Romney,republican
2012,Oregon,Wallowa,41063,Mitt Romney,republican
2012,Oregon,Union,41061,Mitt Romney,republican
2012,Oregon,Umatilla,41059,Mitt Romney,republican
2012,Oregon,Tillamook,41057,Barack Obama,democrat
2012,Oregon,Sherman,41055,Mitt Romney,republican
2012,Oregon,Polk,41053,Mitt Romney,republican
2012,Oregon,Multnomah,41051,Barack Obama,democrat
2012,Oregon,Morrow,41049,Mitt Romney,republican
2012,Oregon,Marion,41047,Mitt Romney,republican
2012,Oregon,Malheur,41045,Mitt Romney,republican
